"","users","evcent","in.degree","out.degree","total.degree","betweenness","transitivity","coreness","turnover","p","n","s","n.pull","n.issue","n.issue.c","n.pull.c","n.commit","n.interactions"
"239",162987,0.00409225532002949,6,6,6,121.204837229332,0.533333333333333,6,TRUE,0,0,0,4,1,0,5,4,14
"240",223,0.004689797734549,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,2,2,5
"241",395621,0.0310933195792629,29,29,29,10423.5081510936,0.495073891625616,19,TRUE,0,0,0,8,3,7,10,17,45
"242",195035,0.0403023185394543,38,38,38,6007.6746745763,0.288762446657183,21,TRUE,0,0,0,3,24,32,2,3,64
"243",6321,0.202054509357511,650,650,650,500927.07065285,0.0344055944055944,44,TRUE,0,0,0,38,16,399,147,718,1318
"244",1179,0.0743081293371556,160,160,160,30019.3162861853,0.173506289308176,32,FALSE,0,0,0,11,18,50,20,2,101
"245",128683,0.0104464840465229,16,16,16,1847.58114221443,0.441666666666667,11,TRUE,0,0,0,6,2,7,27,0,42
"246",2130,0.101104500446423,198,198,198,77069.133197597,0.0999333435881659,34,TRUE,0,0,0,11,4,55,50,5,125
"247",19141,0.00312925323389466,7,7,7,20.6997224728136,0.666666666666667,5,TRUE,0,0,0,2,0,2,2,1,7
"248",428480,0.00940496783208954,4,4,4,0,1,4,FALSE,0,0,0,1,2,3,4,0,10
"249",371940,0.0490040423559573,60,60,60,9366.78632098939,0.396610169491525,27,TRUE,0,0,0,1,0,5,4,23,33
"250",27249,0.00170195532739471,1,1,1,0,NaN,1,TRUE,0,0,0,2,0,0,1,2,5
"251",122436,0.077610224699313,81,81,81,12348.1240464244,0.308950617283951,31,FALSE,0,0,0,145,5,4,57,102,313
"252",1060,0.0103927664956206,4,4,4,0,1,4,TRUE,0,0,0,4,0,0,3,3,10
"253",3687,0.035602310421725,33,33,33,442.987072830563,0.602272727272727,20,TRUE,0,0,0,5,0,5,2,14,26
"254",414803,0.789914163019576,198,198,198,21058.505365845,0.549505204327539,142,TRUE,0,0,0,32,1,9,28,17,87
"255",4067,0.00796148943121698,9,9,9,18.8669188981543,0.944444444444444,9,TRUE,0,0,0,1,1,3,1,0,6
"256",124255,0.0134911043215404,16,16,16,947.083122339364,0.616666666666667,11,TRUE,0,0,0,3,0,3,4,4,14
"257",56807,0.00379529371117926,2,2,2,0,1,2,TRUE,0,0,0,3,0,0,2,0,5
"258",4782,0.00310886581570682,2,2,2,0,1,2,TRUE,0,0,0,3,0,0,7,1,11
"259",94888,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"260",147843,0.0155380959686656,15,15,15,0,1,15,FALSE,0,0,0,1,0,0,1,1,3
"261",108694,0.0738765084434352,98,98,98,20381.5297301999,0.209341468546181,31,TRUE,0,0,0,5,23,36,3,3,70
"262",16414,0.01821222441951,21,21,21,1211.41590148297,0.4,16,TRUE,0,0,0,3,0,11,3,1,18
"263",12751,0.00944497024317003,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,5,0,6
"264",8328,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"265",19945,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,0,2,4
"266",6397,0.0118756066952718,4,4,4,0,1,4,TRUE,0,0,0,2,0,0,7,2,11
"267",646297,0.000136647370413381,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,3,4
"268",7600,0.0216292031540969,32,32,32,2188.81765237881,0.334677419354839,17,FALSE,0,0,0,20,3,13,24,23,83
"269",27509,0.00889039241429319,8,8,8,4.40270299218426,0.964285714285714,8,TRUE,0,0,0,1,0,2,3,0,6
"270",696,0.018468903950222,21,21,21,171.085374688343,0.69047619047619,17,TRUE,0,0,0,2,0,2,2,2,8
"271",6663,0.0255518061663675,29,29,29,1971.78869282952,0.544334975369458,17,TRUE,0,0,0,7,1,4,10,13,35
"272",37484,0.00493090253180837,4,4,4,0,1,4,TRUE,0,0,0,1,1,1,2,0,5
"273",826393,0.00356051143230305,5,5,5,62.0386647180261,0.6,4,TRUE,0,0,0,10,1,1,15,4,31
"274",87910,0.00146659728784189,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,0,1
"275",220318,0.00633263549700373,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,1,2
"276",318137,0.00471394657103184,4,4,4,0,1,4,TRUE,0,0,0,15,1,0,11,41,68
"277",2687,0.0569534795699266,115,115,115,32161.7276829242,0.176506483600305,31,FALSE,0,0,0,16,8,32,39,403,498
"278",266,0.00454577812901633,9,9,9,148.25380925187,0.555555555555556,7,FALSE,0,0,0,3,2,2,1,15,23
"279",1789,0.00433815804850428,6,6,6,40.9556229741366,0.6,6,TRUE,0,0,0,1,1,0,3,0,5
"280",124430,0.800086242266249,245,245,245,53825.259602367,0.37367012378722,142,TRUE,0,0,0,11,1,17,34,12,75
"281",81225,0.00126635140981707,1,1,1,0,NaN,1,FALSE,0,0,0,3,2,1,0,2,8
"282",202410,0.0497470033135722,54,54,54,9594.49485601231,0.315164220824598,26,TRUE,0,0,0,9,2,35,9,0,55
"283",16432,0.0130776953597232,37,37,37,3054.18939601895,0.381381381381381,20,TRUE,0,0,0,3,2,8,9,7,29
"284",22470,0.0237279967618707,20,20,20,439.218276273989,0.868421052631579,18,TRUE,0,0,0,3,1,2,4,2,12
"285",5254,0.0309604155015462,44,44,44,1960.82786962374,0.515856236786469,27,TRUE,0,0,0,2,1,5,14,4,26
"286",191614,0.00613428622201585,5,5,5,5.60982059727315,0.8,5,TRUE,0,0,0,2,0,1,3,10,16
"287",74217,0.00265339658651806,4,4,4,0,1,4,FALSE,0,0,0,4,1,1,0,3,9
"288",30756,0.0638852459649555,61,61,61,7215.10249422679,0.368306010928962,26,FALSE,0,0,0,12,7,9,7,8,43
"289",46677,0,0,0,0,0,NaN,0,TRUE,0,0,0,2,0,0,0,44,46
"290",16582,0.00680353310359241,11,11,11,71.9769940975595,0.781818181818182,9,TRUE,0,0,0,1,1,10,1,0,13
"291",9696,0.00545521310442833,6,6,6,30.3853799107351,0.666666666666667,6,TRUE,0,0,0,3,2,7,4,3,19
"292",137030,0.00555892492233611,7,7,7,189.429678909845,0.619047619047619,6,TRUE,0,0,0,1,1,2,3,2,9
"293",247,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,0,1
"294",190353,0.00392281818107785,7,7,7,181.457525540799,0.571428571428571,5,TRUE,0,0,0,3,3,3,9,1,19
"295",210221,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"296",11197,0.0114592492695411,4,4,4,0,1,4,TRUE,0,0,0,4,0,0,2,1,7
"297",1176,0.00584997229640116,5,5,5,0,1,5,TRUE,0,0,0,1,1,5,1,2,10
"298",189518,0.0199652278607233,19,19,19,8060.65818501912,0.315789473684211,11,TRUE,0,0,0,7,2,0,1,0,10
"299",244514,0.0100612084276967,5,5,5,0,1,5,FALSE,0,0,0,1,0,0,3,0,4
"300",59360,0.00541470060516517,6,6,6,13.6120574715081,0.733333333333333,6,TRUE,0,0,0,6,0,0,3,1,10
"301",206834,0.0468961203004403,31,31,31,2801.34936101773,0.449462365591398,19,TRUE,0,0,0,17,2,6,49,23,97
"302",161,0.00967011447953946,4,4,4,0,1,4,TRUE,0,0,0,3,0,0,2,16,21
"303",62440,0.00140691048831211,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"304",212750,0.00237729808697412,2,2,2,0,1,2,FALSE,0,0,0,1,0,2,0,0,3
"305",25069,0.0186933004576746,20,20,20,345.756938901295,0.852631578947368,18,TRUE,0,0,0,2,2,3,4,1,12
"306",6305,0.0187899911008373,29,29,29,497.343850634165,0.618226600985222,21,TRUE,0,0,0,8,0,0,8,2,18
"307",28259,0.00963708689054997,3,3,3,0,1,3,FALSE,0,0,0,2,1,0,0,0,3
"308",301415,0.00597486475096937,5,5,5,98.9524476578263,0.8,4,TRUE,0,0,0,2,2,2,2,1,9
"309",188595,0.0011413249573323,1,1,1,0,NaN,1,TRUE,0,0,0,1,0,0,1,3,5
"310",60786,0.0105646284319707,5,5,5,5.09375657083299,0.9,5,TRUE,0,0,0,2,3,5,4,1,15
"311",9624,0.00638233168029824,12,12,12,301.804531163224,0.818181818181818,10,FALSE,0,0,0,1,0,1,0,1,3
"312",4557,0.007294205024909,6,6,6,20.9129124630567,0.866666666666667,6,TRUE,0,0,0,6,0,0,4,6,16
"313",29658,0.0514342051297755,54,54,54,8060.00891708576,0.327044025157233,25,TRUE,0,0,0,21,2,3,39,19,84
"314",50209,0.0251483892957562,23,23,23,2192.91886687519,0.521739130434783,14,TRUE,0,0,0,20,1,0,32,3,56
"315",74080,0.00274450165892939,8,8,8,166.249305807416,0.821428571428571,7,TRUE,0,0,0,1,1,6,2,1,11
"316",7597,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,2,0,0,0,1,3
"317",62331,0.00341545932990773,3,3,3,2.43228003142307,0.666666666666667,3,TRUE,0,0,0,2,1,5,0,1,9
"318",4595,0.024144963772431,29,29,29,3241.22472769077,0.339901477832512,16,TRUE,0,0,0,5,3,8,10,43,69
"319",47226,0.00350309356836435,3,3,3,0,1,3,TRUE,0,0,0,1,0,0,2,2,5
"320",2406,0.0517857914174056,81,81,81,6919.63274909123,0.357098765432099,34,TRUE,0,0,0,3,3,4,10,1,21
"321",8911,0.00303133740665878,3,3,3,104.616665904888,0.666666666666667,2,TRUE,0,0,0,5,0,0,2,3,10
"322",218239,0.0508628216982496,72,72,72,7123.40110408109,0.333724569640063,27,TRUE,0,0,0,6,4,14,5,2,31
"323",103085,0.00173502282764914,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,2,3
"324",16723,0.00620914849470573,5,5,5,0,1,5,TRUE,0,0,0,4,1,1,4,1,11
"325",76424,0.00255529731591374,2,2,2,0,1,2,TRUE,0,0,0,3,1,0,4,0,8
"326",167749,0.0083178260142261,16,16,16,597.365609238543,0.433333333333333,11,TRUE,0,0,0,2,4,6,4,27,43
"327",154,0.0110563324538416,8,8,8,344.454164484771,0.642857142857143,6,FALSE,0,0,0,4,0,0,2,47,53
"328",4600,0.00613298742012477,8,8,8,488.359800354087,0.571428571428571,6,TRUE,0,0,0,10,0,2,1,6,19
"329",94443,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,1,0,2
"330",4865,0.00437374582906816,3,3,3,0,1,3,TRUE,0,0,0,2,2,3,3,0,10
"331",5239,0.0349222303078064,52,52,52,2346.7081406071,0.750377073906486,44,TRUE,0,0,0,5,3,6,2,7,23
"332",290486,0.0195095035393046,26,26,26,311.100085788871,0.861538461538462,23,TRUE,0,0,0,6,0,0,6,5,17
"333",26460,0.0476617708971858,73,73,73,10599.7160086405,0.312404870624049,27,FALSE,0,0,0,11,19,30,10,6,76
"334",8935,0.0118489898379073,33,33,33,156.601951368914,0.960227272727273,32,TRUE,0,0,0,1,0,2,7,1,11
"335",389480,0.0258590178503009,37,37,37,8398.55223427692,0.606606606606607,28,TRUE,0,0,0,2,0,5,1,2,10
"336",226206,0.0176321859109087,8,8,8,56.5841964427273,0.892857142857143,7,TRUE,0,0,0,1,1,4,2,0,8
"337",488515,0.0143060880494769,11,11,11,4574.02477365116,0.545454545454545,8,TRUE,0,0,0,2,0,3,2,0,7
"338",11807,0.00266978386160642,3,3,3,15.612339575588,0.666666666666667,3,TRUE,0,0,0,2,3,1,1,3,10
"339",452161,0.00182551038342374,1,1,1,0,NaN,1,FALSE,0,0,0,2,1,0,0,0,3
"340",7657,0.00832684286821594,17,17,17,175.100575009771,0.610294117647059,12,TRUE,0,0,0,1,0,0,15,0,16
"341",125177,0.00741811621131415,5,5,5,0,1,5,FALSE,0,0,0,2,1,1,0,0,4
"342",330939,0.0246018604573934,36,36,36,2022.71754067726,0.631746031746032,26,TRUE,0,0,0,3,3,15,0,1,22
"343",34053,0.00182551038342374,1,1,1,0,NaN,1,FALSE,0,0,0,1,1,0,2,0,4
"344",3648,0.0401667525312182,32,32,32,1791.04995437824,0.504032258064516,18,TRUE,0,0,0,2,1,0,16,4,23
"345",17822,0.00128894590609667,1,1,1,0,NaN,1,TRUE,0,0,0,3,0,0,5,2,10
"346",19959,0.00323613473757259,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,1,1,3
"347",258,0.0173541539001685,16,16,16,697.732323284523,0.616666666666667,12,TRUE,0,0,0,11,2,1,12,9,35
"348",285582,0.0177796290026272,14,14,14,719.043468810907,0.604395604395604,12,FALSE,0,0,0,1,5,5,4,0,15
"349",408570,0.0245140611032317,45,45,45,2735.95658535999,0.474747474747475,25,TRUE,0,0,0,1,6,7,12,0,26
"350",47796,0.00033155142900215,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"351",16717,0.00263600788957046,2,2,2,0,1,2,FALSE,0,0,0,1,1,0,1,1,4
"352",26909,0.0148755796671052,19,19,19,1746.86145380069,0.47953216374269,10,TRUE,0,0,0,3,0,1,3,3,10
"353",2488,0.037699577565886,33,33,33,6271.32373179266,0.393939393939394,18,TRUE,0,0,0,12,2,1,15,9,39
"354",358180,0.0321777524901658,24,24,24,1500.45862755054,0.449275362318841,17,TRUE,0,0,0,2,1,15,11,0,29
"355",6082,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,1,3
"356",336893,0.00434366487533248,4,4,4,0,1,4,TRUE,0,0,0,2,0,0,4,7,13
"357",63702,0,0,0,0,0,NaN,0,FALSE,0,0,0,2,0,0,0,1,3
"358",73998,0.0457535362447574,59,59,59,7335.33320773818,0.355347749853887,26,TRUE,0,0,0,3,5,18,7,1,34
"359",399436,0.00800922746783727,14,14,14,104.713009628775,0.901098901098901,13,FALSE,0,0,0,1,0,1,0,0,2
"360",30642,0.0380279093515494,47,47,47,3727.97160112058,0.399629972247919,21,TRUE,0,0,0,1,0,5,9,0,15
"361",222976,0.00549104286899316,7,7,7,225.35609344339,0.714285714285714,5,TRUE,0,0,0,1,2,2,6,0,11
"362",10112,0.0525622231851901,96,96,96,11128.2519277709,0.307017543859649,34,TRUE,0,0,0,4,1,19,14,2,40
"363",2154,0.0093046728635909,12,12,12,141.236149867383,0.681818181818182,12,TRUE,0,0,0,7,2,5,4,4,22
"364",109723,0.00425345903535838,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,1,2
"365",115,0.0324270170222914,30,30,30,5529.69849175353,0.563218390804598,20,FALSE,0,0,0,6,3,3,11,15,38
"366",11402,0.00160098484265881,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,0,0,1
"367",304943,0.00282617648838876,5,5,5,86.5906783198621,0.5,4,TRUE,0,0,0,1,0,2,3,0,6
"368",21238,0.00585399125607611,7,7,7,7393.63575015056,0.333333333333333,5,FALSE,0,0,0,13,1,3,8,43,68
"369",580772,0.00708917320240033,8,8,8,74.2634220159424,0.785714285714286,8,TRUE,0,0,0,6,2,2,2,0,12
"370",29122,0.0146984590792017,8,8,8,572.781438570409,0.785714285714286,7,TRUE,0,0,0,5,1,2,13,12,33
"371",510835,0.0249270245646145,28,28,28,17.8828883459512,0.936507936507937,27,TRUE,0,0,0,1,1,9,1,0,12
"372",296219,0.0232215639073342,46,46,46,36363.5294916354,0.271497584541063,18,TRUE,0,0,0,4,2,28,6,5,45
"373",29442,0.00128894590609667,1,1,1,0,NaN,1,TRUE,0,0,0,2,1,3,0,1,7
"374",27818,0.00128894590609668,1,1,1,0,NaN,1,TRUE,0,0,0,4,0,0,1,3,8
"375",7371,0.0311968747064907,37,37,37,7029.21938172751,0.351351351351351,19,FALSE,0,0,0,7,0,11,7,7,32
"376",17347,0.00128894590609668,1,1,1,0,NaN,1,FALSE,0,0,0,2,1,0,0,5,8
"377",131246,0.0138952715957478,14,14,14,401.590212222297,0.813186813186813,13,TRUE,0,0,0,2,0,2,2,2,8
"378",32283,0.0147539187123449,13,13,13,191.784195408983,0.653846153846154,9,TRUE,0,0,0,2,1,2,6,1,12
"379",58359,0.00357233646759896,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,3,0,4
"380",192933,0.00399680584939834,3,3,3,0,1,3,TRUE,0,0,0,3,0,0,1,6,10
"381",11994,0.0130081939489629,10,10,10,268.3808217697,0.555555555555556,9,TRUE,0,0,0,4,0,3,5,10,22
"382",66077,0.0119806858671565,26,26,26,1142.09758652454,0.633846153846154,15,TRUE,0,0,0,1,0,2,2,0,5
"383",43523,0.0066223342041414,10,10,10,215.760995160127,0.6,8,FALSE,0,0,0,2,10,9,3,0,24
"384",611863,0.00301517931693441,3,3,3,4.72623359768159,0.666666666666667,3,FALSE,0,0,0,1,1,1,0,1,4
"385",11580,0.00276244044550557,3,3,3,30.3056925913246,0.666666666666667,3,TRUE,0,0,0,5,0,0,7,8,20
"386",724,0.00144157842655407,2,2,2,4392,0,1,FALSE,0,0,0,2,0,0,1,0,3
"387",456459,0.00459369433027455,8,8,8,106.584446282605,0.785714285714286,7,TRUE,0,0,0,5,0,2,2,0,9
"388",33770,0.0447849530312264,56,56,56,10843.6309571806,0.352597402597403,25,FALSE,0,0,0,32,7,14,15,60,128
"389",863132,0.017734224597846,15,15,15,5149.40685502218,0.361904761904762,9,TRUE,0,0,0,3,2,11,3,0,19
"390",3746,0.0231285424288625,17,17,17,1926.52585080076,0.470588235294118,9,TRUE,0,0,0,1,0,7,8,0,16
"391",5470,0.0590011231668094,53,53,53,11103.1267909494,0.309869375907112,26,TRUE,0,0,0,62,3,7,14,47,133
"392",13121,0.00381003036183329,6,6,6,52.5501839626854,0.666666666666667,6,TRUE,0,0,0,7,1,3,2,0,13
"393",397824,0.00468727372598509,5,5,5,187.225026950438,0.6,4,TRUE,0,0,0,3,1,1,2,0,7
"394",50646,0.00153324039590193,3,3,3,0,1,3,TRUE,0,0,0,2,0,1,3,1,7
"395",75699,0.0276961194843814,39,39,39,1148.00632979502,0.762483130904184,32,TRUE,0,0,0,1,2,16,1,0,20
"396",1714,0.0378476655544526,62,62,62,6957.54264170778,0.386039132734003,32,TRUE,0,0,0,6,3,16,3,6,34
"397",127960,0.0508418019669684,74,74,74,13259.4356451701,0.237319511292114,25,TRUE,0,0,0,3,2,12,7,1,25
"398",11747,0.00795132781725074,4,4,4,0,1,4,FALSE,0,0,0,2,0,0,0,2,4
"399",2377,0.0472317676231278,38,38,38,7668.03518687607,0.344238975817923,20,FALSE,0,0,0,15,7,10,14,11,57
"400",191128,0.0251340700110274,17,17,17,1311.05789797542,0.713235294117647,15,FALSE,0,0,0,17,2,1,2,27,49
"401",736,0.0256175519142271,20,20,20,690.159980706393,0.510526315789474,12,TRUE,0,0,0,6,0,8,6,0,20
"402",48156,0.0167362199178506,4,4,4,0,1,4,TRUE,0,0,0,3,0,0,9,1,13
"403",7130,0.0334649534475856,19,19,19,445.050141679277,0.771929824561404,14,TRUE,0,0,0,1,0,1,4,6,12
"404",149765,0.00296380598677106,2,2,2,0,1,2,TRUE,0,0,0,1,0,0,2,3,6
"405",737656,0.0175608220199241,6,6,6,5.93474422670223,0.866666666666667,6,TRUE,0,0,0,1,1,2,5,1,10
"406",88852,0.00379529371117927,2,2,2,0,1,2,FALSE,0,0,0,3,2,0,5,2,12
"407",41791,0.021810688803769,12,12,12,381.01983400173,0.681818181818182,10,FALSE,0,0,0,13,1,4,4,0,22
"408",5945,0.0154082856143637,12,12,12,4682.40866093619,0.439393939393939,9,TRUE,0,0,0,3,1,1,7,1,13
"409",4621,0.0267745458732859,12,12,12,238.751270198143,0.727272727272727,11,TRUE,0,0,0,4,2,5,7,2,20
"410",3357,0.00630367148130669,7,7,7,142.06893874856,0.714285714285714,5,TRUE,0,0,0,7,0,1,3,3,14
"411",9605,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"412",19343,0.0145543477100366,10,10,10,168.455094704439,0.6,8,TRUE,0,0,0,3,1,0,16,3,23
"413",25120,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,1,0,0,2,4
"414",76288,0.0276637359923957,11,11,11,17.2317872720845,0.890909090909091,11,TRUE,0,0,0,1,5,10,1,1,18
"415",17121,0.00744203526254389,6,6,6,46.1900951143488,0.866666666666667,5,TRUE,0,0,0,1,3,3,0,0,7
"416",383250,0.787661665345353,226,226,226,28788.5889646164,0.431740412979351,142,TRUE,0,0,0,1,3,12,2,0,18
"417",207847,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,1,0,2
"418",49115,0.00196978332775553,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,0,2
"419",10652,0.0155646763772334,12,12,12,143.860558443549,0.712121212121212,9,TRUE,0,0,0,1,2,34,0,5,42
"420",11764,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,2,3
"421",73684,0.0387945786541221,21,21,21,794.153718838088,0.609523809523809,19,FALSE,0,0,0,176,73,21,18,120,408
"422",6318,0.0200013355382073,11,11,11,0,1,11,TRUE,0,0,0,3,0,0,11,7,21
"423",2618,0.0164354015941253,20,20,20,6575.19267185489,0.568421052631579,14,FALSE,0,0,0,1,0,0,1,2,4
"424",110414,0.00865002497863616,4,4,4,173.807784849549,0.666666666666667,3,TRUE,0,0,0,3,0,0,1,1,5
"425",174227,0.0127161781709896,5,5,5,0.666666666666667,0.8,4,FALSE,0,0,0,1,1,1,0,0,3
"426",7307,0.0170762911688108,5,5,5,0,1,5,TRUE,0,0,0,1,3,0,2,0,6
"427",3419,0.00714778237034676,2,2,2,0,1,2,TRUE,0,0,0,1,0,0,1,3,5
"428",24056,0.037416071813256,60,60,60,4767.09293779306,0.415254237288136,30,TRUE,0,0,0,10,0,2,20,14,46
"429",1006,0.00296380598677106,2,2,2,0,1,2,FALSE,0,0,0,1,0,0,0,0,1
"430",16003,0.011224359936186,8,8,8,145.717416097947,0.857142857142857,7,TRUE,0,0,0,2,0,0,4,2,8
"431",283380,0.00840453298062803,2,2,2,0,1,2,TRUE,0,0,0,6,1,1,2,4,14
"432",35313,0.00647388413216596,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,1,0,2
"433",51165,0.0126287178495628,8,8,8,916.953968107772,0.535714285714286,6,TRUE,0,0,0,2,1,2,1,0,6
"434",764206,0.00313292290385828,3,3,3,0,1,3,FALSE,0,0,0,4,3,0,3,1,11
"435",522435,0.00281727565842058,5,5,5,77.5741961464535,0.7,4,FALSE,0,0,0,3,1,1,0,1,6
"436",236406,0.76341105585548,143,143,143,680.884778981525,0.987491381857579,142,FALSE,0,0,0,1,0,1,0,0,2
"437",12844,0.0997766542225494,195,195,195,65614.1136162709,0.129103885804917,34,TRUE,0,0,0,6,18,50,16,4,94
"438",25104,0.0261412525759951,28,28,28,317.077111095748,0.944444444444444,27,TRUE,0,0,0,3,2,4,2,9,20
"439",9736,0.00834854575291979,3,3,3,4392,0.333333333333333,2,TRUE,0,0,0,1,1,1,1,1,5
"440",47124,0,0,0,0,0,NaN,0,FALSE,0,0,0,1,0,0,0,1,2
"441",33149,0.0235014422873707,22,22,22,1012.38170652959,0.584415584415584,17,TRUE,0,0,0,1,1,2,7,0,11
"442",14680,0.0648407223742569,64,64,64,4917.56014093398,0.36656746031746,26,TRUE,0,0,0,7,0,3,8,42,60
"443",93607,0.0174187215165297,22,22,22,2127.12414957421,0.424242424242424,14,TRUE,0,0,0,2,2,6,4,1,15
"444",989181,0.0108809427937754,11,11,11,756.227735467974,0.509090909090909,7,TRUE,0,0,0,2,1,3,8,0,14
"445",122287,0.0291325115349929,59,59,59,4876.09585403896,0.343074225599065,26,TRUE,0,0,0,1,1,3,1,0,6
"446",137,0.116400209750701,245,245,245,84542.8951047163,0.102877216460355,33,TRUE,0,0,0,17,4,81,26,1109,1237
"447",127343,0.00126635140981707,1,1,1,0,NaN,1,TRUE,0,0,0,1,0,0,2,2,5
"448",20816,0,0,0,0,0,NaN,0,TRUE,0,0,0,2,0,0,0,7,9
"449",91779,0.00352175311080438,3,3,3,0,1,3,FALSE,0,0,0,1,0,0,2,0,3
"450",10687,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,2,1,4
"451",92580,0.00228367570760286,2,2,2,0,1,2,TRUE,0,0,0,1,1,0,2,1,5
"452",175508,0.00824013098293157,16,16,16,1171.34912114183,0.575,10,TRUE,0,0,0,3,0,1,3,2,9
"453",42636,0.036276820073169,51,51,51,13007.5530432107,0.283921568627451,21,TRUE,0,0,0,14,0,6,15,12,47
"454",206480,0.00507864914346235,3,3,3,0,1,3,FALSE,0,0,0,2,0,0,1,0,3
"455",20201,0.000845405507342982,6,6,6,0,1,6,TRUE,0,0,0,1,0,0,3,4,8
"456",81346,0.00270785994330168,2,2,2,0,1,2,FALSE,0,0,0,1,1,0,2,0,4
"457",47953,0.0121477623814912,27,27,27,6428.22462516748,0.398860398860399,13,TRUE,0,0,0,1,3,3,2,0,9
"458",3438,0.0203881313778835,11,11,11,407.64481583089,0.636363636363636,8,TRUE,0,0,0,4,0,0,5,2,11
"459",27847,0.0163421805535779,17,17,17,392.517799992542,0.786764705882353,14,FALSE,0,0,0,3,1,1,0,27,32
"460",160713,0.00154096439443857,4,4,4,0,1,4,FALSE,0,0,0,1,0,0,1,0,2
"461",24278,0.0176588909449054,25,25,25,21.6790186346437,0.893333333333333,23,TRUE,0,0,0,1,0,0,6,1,8
"462",18821,0.00269585639440879,2,2,2,0,1,2,TRUE,0,0,0,1,2,1,1,1,6
"463",16927,0.0125240052691738,39,39,39,625.109245066164,0.797570850202429,34,TRUE,0,0,0,7,1,0,5,5,18
"464",94034,0.0179959533673673,7,7,7,37.2090471936462,0.857142857142857,6,TRUE,0,0,0,3,0,0,3,1,7
"465",159814,0.00590257634724824,6,6,6,303.752838191987,0.733333333333333,4,TRUE,0,0,0,2,0,0,4,0,6
"466",129307,0.0177485280114978,17,17,17,412.70056731048,0.661764705882353,12,FALSE,0,0,0,3,3,4,6,5,21
"467",29363,6.40442369655477e-05,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,1,3
"468",93578,0.00237088066246816,3,3,3,6.55178656424925,0.666666666666667,3,FALSE,0,0,0,4,0,0,2,7,13
"469",1229,0.0133854235474147,12,12,12,0,1,12,TRUE,0,0,0,1,0,0,11,1,13
"470",377544,0.00484857746513448,5,5,5,237.033422207977,0.6,4,TRUE,0,0,0,1,0,3,1,1,6
"471",9726,0.0192759103026688,20,20,20,479.687165176159,0.389473684210526,14,TRUE,0,0,0,1,0,7,3,6,17
"472",10649,0.00128894590609667,1,1,1,0,NaN,1,TRUE,0,0,0,4,0,0,2,27,33
"473",522155,0.0314185428200326,30,30,30,3458.3609181931,0.367816091954023,14,TRUE,0,0,0,92,13,3,13,80,201
"474",672669,0.00352865053774845,3,3,3,0,1,3,FALSE,0,0,0,1,1,1,0,0,3
"475",11562,0.0629136718465086,98,98,98,12426.1376753346,0.250788975383968,30,TRUE,0,0,0,33,1,4,23,156,217
"476",3846,0.0140709515053676,14,14,14,681.87061721443,0.593406593406593,10,FALSE,0,0,0,4,2,1,3,4,14
"477",33054,0.00126635140981707,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,1,2,4
"478",152152,0.0435053437495674,54,54,54,13804.5931413801,0.27183787561146,22,FALSE,0,0,0,18,12,10,9,17,66
"479",494417,0.0125172268810639,9,9,9,502.631317265181,0.611111111111111,7,TRUE,0,0,0,4,0,8,5,0,17
"480",92554,0.022236501301465,34,34,34,5639.5803615701,0.319073083778966,16,TRUE,0,0,0,55,0,0,52,106,213
"481",22649,0.00196978332775553,1,1,1,0,NaN,1,FALSE,0,0,0,1,0,0,0,0,1
"482",86755,0.0214327208644103,13,13,13,95.1308187420975,0.858974358974359,11,FALSE,0,0,0,8,1,0,8,7,24
